,TILL_NR,ORG.NR/PERS.NR,NAVN,ADRESSE,POSTNR,POSTSTED,TILDELINGSTIDSPUNKT,TIDSBEGRENSET,TILL_KOMNR,TILL_KOM,FORMÅL,PRODUKSJONSFORM,ART,TILL_KAP,TILL_ENHET,LOK_NR,LOK_NAVN,LOK_KOMNR,LOK_KOM,LOK_PLASS,VANNMILJØ,LOK_KAP,LOK_ENHET,N_GEOWGS84,Ø_GEOWGS84,PROD_OMR
14539,NTV 0009,836014952.0,AS AQUA,"C/O SINKABERG-HANSEN, MARØYA",7900,RØRVIK,18.05.1984,,5060,NÆRØYSUND,KOMMERSIELL,MATFISK,Laks,"807,00",TN,12714,GJERDINGA,5060,NÆRØYSUND,SJØ,SALTVANN,"5 460,00",TN,64.9464,11.4623,7.0
14542,NTV 0009,836014952.0,AS AQUA,"C/O SINKABERG-HANSEN, MARØYA",7900,RØRVIK,18.05.1984,,5060,NÆRØYSUND,KOMMERSIELL,MATFISK,Laks,"807,00",TN,26315,NORDGJÆSLINGAN,5060,NÆRØYSUND,SJØ,SALTVANN,"3 900,00",TN,64.765967,10.913767,7.0
14545,NTV 0009,836014952.0,AS AQUA,"C/O SINKABERG-HANSEN, MARØYA",7900,RØRVIK,18.05.1984,,5060,NÆRØYSUND,KOMMERSIELL,MATFISK,Laks,"807,00",TN,26335,GEITHOLMEN,5060,NÆRØYSUND,SJØ,SALTVANN,"3 120,00",TN,64.79955,11.025933,7.0
14548,NTV 0009,836014952.0,AS AQUA,"C/O SINKABERG-HANSEN, MARØYA",7900,RØRVIK,18.05.1984,,5060,NÆRØYSUND,KOMMERSIELL,MATFISK,Laks,"807,00",TN,30997,SKRUBBHOLMEN,5060,NÆRØYSUND,SJØ,SALTVANN,"3 120,00",TN,64.801733,11.162183,7.0
14551,NTV 0010,963867212.0,SALMONOR AS,NYVEGEN 20,7900,RØRVIK,29.05.1984,,5060,NÆRØYSUND,KOMMERSIELL,MATFISK,Laks,"804,00",TN,21676,KRÅKHOLMEN,5049,FLATANGER,SJØ,SALTVANN,"6 740,00",TN,64.60255,10.854067,7.0
14554,NTV 0010,963867212.0,SALMONOR AS,NYVEGEN 20,7900,RØRVIK,29.05.1984,,5060,NÆRØYSUND,KOMMERSIELL,MATFISK,Laks,"804,00",TN,25235,HUMULEN,5060,NÆRØYSUND,SJØ,SALTVANN,"4 680,00",TN,64.94605,11.372467,7.0
14557,NTV 0010,963867212.0,SALMONOR AS,NYVEGEN 20,7900,RØRVIK,29.05.1984,,5060,NÆRØYSUND,KOMMERSIELL,MATFISK,Laks,"804,00",TN,30076,KYRØYENE,5060,NÆRØYSUND,SJØ,SALTVANN,"7 020,00",TN,64.764017,10.806633,7.0
14560,NTV 0010,963867212.0,SALMONOR AS,NYVEGEN 20,7900,RØRVIK,29.05.1984,,5060,NÆRØYSUND,KOMMERSIELL,MATFISK,Laks,"804,00",TN,34018,DOLMA N,5060,NÆRØYSUND,SJØ,SALTVANN,"3 120,00",TN,65.025333,11.676017,7.0
14563,NTV 0010,963867212.0,SALMONOR AS,NYVEGEN 20,7900,RØRVIK,29.05.1984,,5060,NÆRØYSUND,KOMMERSIELL,MATFISK,Laks,"804,00",TN,35877,EITERFJORDEN,5060,NÆRØYSUND,SJØ,SALTVANN,"4 680,00",TN,64.971633,11.723933,7.0
14566,NTV 0010,963867212.0,SALMONOR AS,NYVEGEN 20,7900,RØRVIK,29.05.1984,,5060,NÆRØYSUND,KOMMERSIELL,MATFISK,Laks,"804,00",TN,36457,KVINGRA,5052,LEKA,SJØ,SALTVANN,"3 120,00",TN,65.203167,11.569,7.0
14569,NTV 0010,963867212.0,SALMONOR AS,NYVEGEN 20,7900,RØRVIK,29.05.1984,,5060,NÆRØYSUND,KOMMERSIELL,MATFISK,Laks,"804,00",TN,37177,DJUPTAREN,5060,NÆRØYSUND,SJØ,SALTVANN,"3 120,00",TN,64.769267,10.629017,7.0
14572,NTV 0010,963867212.0,SALMONOR AS,NYVEGEN 20,7900,RØRVIK,29.05.1984,,5060,NÆRØYSUND,KOMMERSIELL,MATFISK,Laks,"804,00",TN,39597,GÅSFLESTAREN,1811,BINDAL,SJØ,SALTVANN,"3 120,00",TN,65.252033,11.5664,7.0
14575,NTV 0013,963867212.0,SALMONOR AS,NYVEGEN 20,7900,RØRVIK,04.07.1986,,5060,NÆRØYSUND,KOMMERSIELL,MATFISK,Laks,"804,00",TN,30076,KYRØYENE,5060,NÆRØYSUND,SJØ,SALTVANN,"7 020,00",TN,64.764017,10.806633,7.0
14578,NTV 0013,963867212.0,SALMONOR AS,NYVEGEN 20,7900,RØRVIK,04.07.1986,,5060,NÆRØYSUND,KOMMERSIELL,MATFISK,Laks,"804,00",TN,35797,ÅRSETFJORDEN,5060,NÆRØYSUND,SJØ,SALTVANN,"4 680,00",TN,65.008183,11.746417,7.0
14581,NTV 0013,963867212.0,SALMONOR AS,NYVEGEN 20,7900,RØRVIK,04.07.1986,,5060,NÆRØYSUND,KOMMERSIELL,MATFISK,Laks,"804,00",TN,36457,KVINGRA,5052,LEKA,SJØ,SALTVANN,"3 120,00",TN,65.203167,11.569,7.0
14584,NTV 0013,963867212.0,SALMONOR AS,NYVEGEN 20,7900,RØRVIK,04.07.1986,,5060,NÆRØYSUND,KOMMERSIELL,MATFISK,Laks,"804,00",TN,37177,DJUPTAREN,5060,NÆRØYSUND,SJØ,SALTVANN,"3 120,00",TN,64.769267,10.629017,7.0
14587,NTV 0013,963867212.0,SALMONOR AS,NYVEGEN 20,7900,RØRVIK,04.07.1986,,5060,NÆRØYSUND,KOMMERSIELL,MATFISK,Laks,"804,00",TN,39597,GÅSFLESTAREN,1811,BINDAL,SJØ,SALTVANN,"3 120,00",TN,65.252033,11.5664,7.0
14590,NTV 0013,963867212.0,SALMONOR AS,NYVEGEN 20,7900,RØRVIK,04.07.1986,,5060,NÆRØYSUND,KOMMERSIELL,MATFISK,Laks,"804,00",TN,12705,SKROSEN,5052,LEKA,SJØ,SALTVANN,"4 680,00",TN,65.122983,11.674517,7.0
14593,NTV 0014,976543718.0,SINKABERGHANSEN AS,MARØYVEGEN 110,7900,RØRVIK,04.07.1986,,5060,NÆRØYSUND,KOMMERSIELL,MATFISK,Laks,"808,00",TN,34917,TOSEN,1811,BINDAL,SJØ,SALTVANN,"3 120,00",TN,65.249433,12.815283,7.0
14596,NTV 0014,976543718.0,SINKABERGHANSEN AS,MARØYVEGEN 110,7900,RØRVIK,04.07.1986,,5060,NÆRØYSUND,KOMMERSIELL,MATFISK,Laks,"808,00",TN,40117,OTERVIKA,1811,BINDAL,SJØ,SALTVANN,"3 120,00",TN,65.161733,11.968417,7.0
14599,NTV 0014,976543718.0,SINKABERGHANSEN AS,MARØYVEGEN 110,7900,RØRVIK,04.07.1986,,5060,NÆRØYSUND,KOMMERSIELL,MATFISK,Laks,"808,00",TN,12590,HELLIGHOLMEN,5060,NÆRØYSUND,SJØ,SALTVANN,"5 460,00",TN,64.838383,10.665517,7.0
14602,NTV 0014,976543718.0,SINKABERGHANSEN AS,MARØYVEGEN 110,7900,RØRVIK,04.07.1986,,5060,NÆRØYSUND,KOMMERSIELL,MATFISK,Laks,"808,00",TN,12714,GJERDINGA,5060,NÆRØYSUND,SJØ,SALTVANN,"5 460,00",TN,64.9464,11.4623,7.0
14605,NTV 0014,976543718.0,SINKABERGHANSEN AS,MARØYVEGEN 110,7900,RØRVIK,04.07.1986,,5060,NÆRØYSUND,KOMMERSIELL,MATFISK,Laks,"808,00",TN,13959,OTERHOLMEN,5060,NÆRØYSUND,SJØ,SALTVANN,"3 120,00",TN,64.815782,11.2208,7.0
14608,NTV 0014,976543718.0,SINKABERGHANSEN AS,MARØYVEGEN 110,7900,RØRVIK,04.07.1986,,5060,NÆRØYSUND,KOMMERSIELL,MATFISK,Laks,"808,00",TN,18755,KLUNGSET,5060,NÆRØYSUND,SJØ,SALTVANN,"5 460,00",TN,64.749967,11.394183,7.0
14611,NTV 0014,976543718.0,SINKABERGHANSEN AS,MARØYVEGEN 110,7900,RØRVIK,04.07.1986,,5060,NÆRØYSUND,KOMMERSIELL,MATFISK,Laks,"808,00",TN,30997,SKRUBBHOLMEN,5060,NÆRØYSUND,SJØ,SALTVANN,"3 120,00",TN,64.801733,11.162183,7.0
14615,NTV 0027,963867212.0,SALMONOR AS,NYVEGEN 20,7900,RØRVIK,25.06.1984,,5060,NÆRØYSUND,KOMMERSIELL,MATFISK,Laks,"804,00",TN,10262,LILLE KVITHOLMEN,5060,NÆRØYSUND,SJØ,SALTVANN,"4 680,00",TN,65.01145,11.6139,7.0
14618,NTV 0027,963867212.0,SALMONOR AS,NYVEGEN 20,7900,RØRVIK,25.06.1984,,5060,NÆRØYSUND,KOMMERSIELL,MATFISK,Laks,"804,00",TN,36457,KVINGRA,5052,LEKA,SJØ,SALTVANN,"3 120,00",TN,65.203167,11.569,7.0
14621,NTV 0027,963867212.0,SALMONOR AS,NYVEGEN 20,7900,RØRVIK,25.06.1984,,5060,NÆRØYSUND,KOMMERSIELL,MATFISK,Laks,"804,00",TN,35877,EITERFJORDEN,5060,NÆRØYSUND,SJØ,SALTVANN,"4 680,00",TN,64.971633,11.723933,7.0
14624,NTV 0027,963867212.0,SALMONOR AS,NYVEGEN 20,7900,RØRVIK,25.06.1984,,5060,NÆRØYSUND,KOMMERSIELL,MATFISK,Laks,"804,00",TN,32057,LYNGØY,5060,NÆRØYSUND,SJØ,SALTVANN,"4 680,00",TN,64.81865,10.935217,7.0
14627,NTV 0027,963867212.0,SALMONOR AS,NYVEGEN 20,7900,RØRVIK,25.06.1984,,5060,NÆRØYSUND,KOMMERSIELL,MATFISK,Laks,"804,00",TN,30076,KYRØYENE,5060,NÆRØYSUND,SJØ,SALTVANN,"7 020,00",TN,64.764017,10.806633,7.0
14630,NTV 0028,883691822.0,SALMOSEA AS,NORDVEIEN 255,7900,RØRVIK,18.01.2000,20.03.2024,5060,NÆRØYSUND,SLAKTEMERD,MATFISK,Laks,"780,00",TN,13494,FLERENGSTRAND,5060,NÆRØYSUND,SJØ,SALTVANN,"1 040,00",TN,64.916367,11.251133,
14633,NTV 0033,963867212.0,SALMONOR AS,NYVEGEN 20,7900,RØRVIK,04.02.2004,,5060,NÆRØYSUND,KOMMERSIELL,MATFISK,Laks,"804,00",TN,21676,KRÅKHOLMEN,5049,FLATANGER,SJØ,SALTVANN,"6 740,00",TN,64.60255,10.854067,7.0
14636,NTV 0033,963867212.0,SALMONOR AS,NYVEGEN 20,7900,RØRVIK,04.02.2004,,5060,NÆRØYSUND,KOMMERSIELL,MATFISK,Laks,"804,00",TN,25235,HUMULEN,5060,NÆRØYSUND,SJØ,SALTVANN,"4 680,00",TN,64.94605,11.372467,7.0
14639,NTV 0033,963867212.0,SALMONOR AS,NYVEGEN 20,7900,RØRVIK,04.02.2004,,5060,NÆRØYSUND,KOMMERSIELL,MATFISK,Laks,"804,00",TN,30076,KYRØYENE,5060,NÆRØYSUND,SJØ,SALTVANN,"7 020,00",TN,64.764017,10.806633,7.0
14642,NTV 0033,963867212.0,SALMONOR AS,NYVEGEN 20,7900,RØRVIK,04.02.2004,,5060,NÆRØYSUND,KOMMERSIELL,MATFISK,Laks,"804,00",TN,34018,DOLMA N,5060,NÆRØYSUND,SJØ,SALTVANN,"3 120,00",TN,65.025333,11.676017,7.0
14645,NTV 0033,963867212.0,SALMONOR AS,NYVEGEN 20,7900,RØRVIK,04.02.2004,,5060,NÆRØYSUND,KOMMERSIELL,MATFISK,Laks,"804,00",TN,35877,EITERFJORDEN,5060,NÆRØYSUND,SJØ,SALTVANN,"4 680,00",TN,64.971633,11.723933,7.0
14648,NTV 0034,976543718.0,SINKABERGHANSEN AS,MARØYVEGEN 110,7900,RØRVIK,04.02.2004,,5060,NÆRØYSUND,KOMMERSIELL,MATFISK,Laks,"812,00",TN,11041,NORD GÅSVÆR,1818,HERØY I NORDLAND,SJØ,SALTVANN,"5 999,00",TN,66.07035,12.065617,8.0
14651,NTV 0034,976543718.0,SINKABERGHANSEN AS,MARØYVEGEN 110,7900,RØRVIK,04.02.2004,,5060,NÆRØYSUND,KOMMERSIELL,MATFISK,Laks,"812,00",TN,14076,LISMÅSØY,1813,BRØNNØY,SJØ,SALTVANN,"3 120,00",TN,65.4933,12.169217,8.0
14654,NTV 0035,963867212.0,SALMONOR AS,NYVEGEN 20,7900,RØRVIK,04.02.2004,,5060,NÆRØYSUND,KOMMERSIELL,MATFISK,Laks,"804,00",TN,45032,Ytterflesa,5060,NÆRØYSUND,SJØ,SALTVANN,"5 460,00",TN,64.972983,11.443517,7.0
14657,NTV 0035,963867212.0,SALMONOR AS,NYVEGEN 20,7900,RØRVIK,04.02.2004,,5060,NÆRØYSUND,KOMMERSIELL,MATFISK,Laks,"804,00",TN,10262,LILLE KVITHOLMEN,5060,NÆRØYSUND,SJØ,SALTVANN,"4 680,00",TN,65.01145,11.6139,7.0
14660,NTV 0035,963867212.0,SALMONOR AS,NYVEGEN 20,7900,RØRVIK,04.02.2004,,5060,NÆRØYSUND,KOMMERSIELL,MATFISK,Laks,"804,00",TN,12662,TERNSKJÆRET II,5007,NAMSOS,SJØ,SALTVANN,"4 680,00",TN,64.777133,11.639767,7.0
14663,NTV 0035,963867212.0,SALMONOR AS,NYVEGEN 20,7900,RØRVIK,04.02.2004,,5060,NÆRØYSUND,KOMMERSIELL,MATFISK,Laks,"804,00",TN,21495,RISVÆRGALTEN,5060,NÆRØYSUND,SJØ,SALTVANN,"4 680,00",TN,64.965367,11.532783,7.0
14666,NTV 0035,963867212.0,SALMONOR AS,NYVEGEN 20,7900,RØRVIK,04.02.2004,,5060,NÆRØYSUND,KOMMERSIELL,MATFISK,Laks,"804,00",TN,29356,SMINESET N,5007,NAMSOS,SJØ,SALTVANN,"4 680,00",TN,64.755967,11.54245,7.0
14669,NTV 0035,963867212.0,SALMONOR AS,NYVEGEN 20,7900,RØRVIK,04.02.2004,,5060,NÆRØYSUND,KOMMERSIELL,MATFISK,Laks,"804,00",TN,35197,HJORTØYA,5060,NÆRØYSUND,SJØ,SALTVANN,"4 680,00",TN,64.9848,11.135467,7.0
14674,NTV 0038,963867212.0,SALMONOR AS,NYVEGEN 20,7900,RØRVIK,29.08.2009,,5060,NÆRØYSUND,KOMMERSIELL,MATFISK,Laks,"804,00",TN,29356,SMINESET N,5007,NAMSOS,SJØ,SALTVANN,"4 680,00",TN,64.755967,11.54245,7.0
14677,NTV 0038,963867212.0,SALMONOR AS,NYVEGEN 20,7900,RØRVIK,29.08.2009,,5060,NÆRØYSUND,KOMMERSIELL,MATFISK,Laks,"804,00",TN,35197,HJORTØYA,5060,NÆRØYSUND,SJØ,SALTVANN,"4 680,00",TN,64.9848,11.135467,7.0
14680,NTV 0038,963867212.0,SALMONOR AS,NYVEGEN 20,7900,RØRVIK,29.08.2009,,5060,NÆRØYSUND,KOMMERSIELL,MATFISK,Laks,"804,00",TN,45032,Ytterflesa,5060,NÆRØYSUND,SJØ,SALTVANN,"5 460,00",TN,64.972983,11.443517,7.0
14683,NTV 0038,963867212.0,SALMONOR AS,NYVEGEN 20,7900,RØRVIK,29.08.2009,,5060,NÆRØYSUND,KOMMERSIELL,MATFISK,Laks,"804,00",TN,10262,LILLE KVITHOLMEN,5060,NÆRØYSUND,SJØ,SALTVANN,"4 680,00",TN,65.01145,11.6139,7.0
14686,NTV 0038,963867212.0,SALMONOR AS,NYVEGEN 20,7900,RØRVIK,29.08.2009,,5060,NÆRØYSUND,KOMMERSIELL,MATFISK,Laks,"804,00",TN,12662,TERNSKJÆRET II,5007,NAMSOS,SJØ,SALTVANN,"4 680,00",TN,64.777133,11.639767,7.0
14689,NTV 0038,963867212.0,SALMONOR AS,NYVEGEN 20,7900,RØRVIK,29.08.2009,,5060,NÆRØYSUND,KOMMERSIELL,MATFISK,Laks,"804,00",TN,21495,RISVÆRGALTEN,5060,NÆRØYSUND,SJØ,SALTVANN,"4 680,00",TN,64.965367,11.532783,7.0
14692,NTV 0039,976543718.0,SINKABERGHANSEN AS,MARØYVEGEN 110,7900,RØRVIK,29.08.2009,,5060,NÆRØYSUND,KOMMERSIELL,MATFISK,Laks,"812,00",TN,14076,LISMÅSØY,1813,BRØNNØY,SJØ,SALTVANN,"3 120,00",TN,65.4933,12.169217,8.0
14695,NTV 0039,976543718.0,SINKABERGHANSEN AS,MARØYVEGEN 110,7900,RØRVIK,29.08.2009,,5060,NÆRØYSUND,KOMMERSIELL,MATFISK,Laks,"812,00",TN,11041,NORD GÅSVÆR,1818,HERØY I NORDLAND,SJØ,SALTVANN,"5 999,00",TN,66.07035,12.065617,8.0
14698,NTV 0041,963867212.0,SALMONOR AS,NYVEGEN 20,7900,RØRVIK,29.06.2012,29.06.2027,5060,NÆRØYSUND,VISNING,MATFISK,Laks,"780,00",TN,35197,HJORTØYA,5060,NÆRØYSUND,SJØ,SALTVANN,"4 680,00",TN,64.9848,11.135467,
14701,NTV 0041,963867212.0,SALMONOR AS,NYVEGEN 20,7900,RØRVIK,29.06.2012,29.06.2027,5060,NÆRØYSUND,VISNING,MATFISK,Laks,"780,00",TN,12730,BÅFJORDEN,5060,NÆRØYSUND,SJØ,SALTVANN,"1 560,00",TN,64.949883,11.5733,
14704,NTV 0041,963867212.0,SALMONOR AS,NYVEGEN 20,7900,RØRVIK,29.06.2012,29.06.2027,5060,NÆRØYSUND,VISNING,MATFISK,Laks,"780,00",TN,10256,BONDØYA,5060,NÆRØYSUND,SJØ,SALTVANN,"4 680,00",TN,64.8168,10.7427,
14707,NTV 0042,883691822.0,SALMOSEA AS,NORDVEIEN 255,7900,RØRVIK,20.03.2014,20.03.2024,5060,NÆRØYSUND,SLAKTEMERD,MATFISK,Laks,"260,00",TN,13494,FLERENGSTRAND,5060,NÆRØYSUND,SJØ,SALTVANN,"1 040,00",TN,64.916367,11.251133,
14728,R B 0001,838065392.0,GRIEG SEAFOOD ROGALAND AS,POSTBOKS 234  SENTRUM,5804,BERGEN,03.07.1974,,1145,BOKN,KOMMERSIELL,MATFISK,Laks,"788,00",TN,21415,DYRHOLMEN,1103,STAVANGER,SJØ,SALTVANN,"5 140,00",TN,59.285483,5.8583,2.0
14731,R B 0001,838065392.0,GRIEG SEAFOOD ROGALAND AS,POSTBOKS 234  SENTRUM,5804,BERGEN,03.07.1974,,1145,BOKN,KOMMERSIELL,MATFISK,Laks,"788,00",TN,11438,LAUPLANDSHOLMEN,1145,BOKN,SJØ,SALTVANN,"3 600,00",TN,59.179733,5.472633,2.0
14734,R B 0001,838065392.0,GRIEG SEAFOOD ROGALAND AS,POSTBOKS 234  SENTRUM,5804,BERGEN,03.07.1974,,1145,BOKN,KOMMERSIELL,MATFISK,Laks,"788,00",TN,38957,LÅDERSKJERA,1145,BOKN,SJØ,SALTVANN,"3 600,00",TN,59.194967,5.478617,2.0
14737,R B 0001,838065392.0,GRIEG SEAFOOD ROGALAND AS,POSTBOKS 234  SENTRUM,5804,BERGEN,03.07.1974,,1145,BOKN,KOMMERSIELL,MATFISK,Laks,"788,00",TN,17575,TOLLAKSHOLMEN,1145,BOKN,SJØ,SALTVANN,"5 680,00",TN,59.251983,5.3895,2.0
14740,R B 0001,838065392.0,GRIEG SEAFOOD ROGALAND AS,POSTBOKS 234  SENTRUM,5804,BERGEN,03.07.1974,,1145,BOKN,KOMMERSIELL,MATFISK,Laks,"788,00",TN,14136,HESTHOLMEN Ø,1144,KVITSØY,SJØ,SALTVANN,"4 680,00",TN,59.0585,5.445083,2.0
14743,R B 0001,838065392.0,GRIEG SEAFOOD ROGALAND AS,POSTBOKS 234  SENTRUM,5804,BERGEN,03.07.1974,,1145,BOKN,KOMMERSIELL,MATFISK,Laks,"788,00",TN,14495,NORDEIMSØYNA,1103,STAVANGER,SJØ,SALTVANN,"5 160,00",TN,59.28955,5.811533,2.0
14746,R B 0001,838065392.0,GRIEG SEAFOOD ROGALAND AS,POSTBOKS 234  SENTRUM,5804,BERGEN,03.07.1974,,1145,BOKN,KOMMERSIELL,MATFISK,Laks,"788,00",TN,17357,RENNAREN,1103,STAVANGER,SJØ,SALTVANN,"5 120,00",TN,59.132517,5.721883,2.0
14752,R B 0003,838065392.0,GRIEG SEAFOOD ROGALAND AS,POSTBOKS 234  SENTRUM,5804,BERGEN,02.07.1984,,1145,BOKN,KOMMERSIELL,MATFISK,Laks,"788,00",TN,38957,LÅDERSKJERA,1145,BOKN,SJØ,SALTVANN,"3 600,00",TN,59.194967,5.478617,2.0
14755,R B 0003,838065392.0,GRIEG SEAFOOD ROGALAND AS,POSTBOKS 234  SENTRUM,5804,BERGEN,02.07.1984,,1145,BOKN,KOMMERSIELL,MATFISK,Laks,"788,00",TN,34817,EIME,1144,KVITSØY,SJØ,SALTVANN,"3 600,00",TN,59.0872,5.510417,2.0
14758,R B 0003,838065392.0,GRIEG SEAFOOD ROGALAND AS,POSTBOKS 234  SENTRUM,5804,BERGEN,02.07.1984,,1145,BOKN,KOMMERSIELL,MATFISK,Laks,"788,00",TN,21415,DYRHOLMEN,1103,STAVANGER,SJØ,SALTVANN,"5 140,00",TN,59.285483,5.8583,2.0
14761,R B 0003,838065392.0,GRIEG SEAFOOD ROGALAND AS,POSTBOKS 234  SENTRUM,5804,BERGEN,02.07.1984,,1145,BOKN,KOMMERSIELL,MATFISK,Laks,"788,00",TN,17357,RENNAREN,1103,STAVANGER,SJØ,SALTVANN,"5 120,00",TN,59.132517,5.721883,2.0
14764,R B 0003,838065392.0,GRIEG SEAFOOD ROGALAND AS,POSTBOKS 234  SENTRUM,5804,BERGEN,02.07.1984,,1145,BOKN,KOMMERSIELL,MATFISK,Laks,"788,00",TN,14136,HESTHOLMEN Ø,1144,KVITSØY,SJØ,SALTVANN,"4 680,00",TN,59.0585,5.445083,2.0
14767,R B 0003,838065392.0,GRIEG SEAFOOD ROGALAND AS,POSTBOKS 234  SENTRUM,5804,BERGEN,02.07.1984,,1145,BOKN,KOMMERSIELL,MATFISK,Laks,"788,00",TN,11971,STORE TEISTHOLMEN Ø,1108,SANDNES,SJØ,SALTVANN,"4 120,00",TN,58.977767,5.867,2.0
14770,R B 0003,838065392.0,GRIEG SEAFOOD ROGALAND AS,POSTBOKS 234  SENTRUM,5804,BERGEN,02.07.1984,,1145,BOKN,KOMMERSIELL,MATFISK,Laks,"788,00",TN,11922,OANES SJØ,1130,STRAND,SJØ,SALTVANN,"780,00",TN,58.910083,6.079483,2.0
14773,R B 0003,838065392.0,GRIEG SEAFOOD ROGALAND AS,POSTBOKS 234  SENTRUM,5804,BERGEN,02.07.1984,,1145,BOKN,KOMMERSIELL,MATFISK,Laks,"788,00",TN,11438,LAUPLANDSHOLMEN,1145,BOKN,SJØ,SALTVANN,"3 600,00",TN,59.179733,5.472633,2.0
14776,R B 0005,838065392.0,GRIEG SEAFOOD ROGALAND AS,POSTBOKS 234  SENTRUM,5804,BERGEN,30.06.1986,,1145,BOKN,KOMMERSIELL,MATFISK,Laks,"788,00",TN,21415,DYRHOLMEN,1103,STAVANGER,SJØ,SALTVANN,"5 140,00",TN,59.285483,5.8583,2.0
14779,R B 0005,838065392.0,GRIEG SEAFOOD ROGALAND AS,POSTBOKS 234  SENTRUM,5804,BERGEN,30.06.1986,,1145,BOKN,KOMMERSIELL,MATFISK,Laks,"788,00",TN,38957,LÅDERSKJERA,1145,BOKN,SJØ,SALTVANN,"3 600,00",TN,59.194967,5.478617,2.0
14782,R B 0005,838065392.0,GRIEG SEAFOOD ROGALAND AS,POSTBOKS 234  SENTRUM,5804,BERGEN,30.06.1986,,1145,BOKN,KOMMERSIELL,MATFISK,Laks,"788,00",TN,11438,LAUPLANDSHOLMEN,1145,BOKN,SJØ,SALTVANN,"3 600,00",TN,59.179733,5.472633,2.0
14785,R B 0005,838065392.0,GRIEG SEAFOOD ROGALAND AS,POSTBOKS 234  SENTRUM,5804,BERGEN,30.06.1986,,1145,BOKN,KOMMERSIELL,MATFISK,Laks,"788,00",TN,34817,EIME,1144,KVITSØY,SJØ,SALTVANN,"3 600,00",TN,59.0872,5.510417,2.0
14788,R B 0005,838065392.0,GRIEG SEAFOOD ROGALAND AS,POSTBOKS 234  SENTRUM,5804,BERGEN,30.06.1986,,1145,BOKN,KOMMERSIELL,MATFISK,Laks,"788,00",TN,11971,STORE TEISTHOLMEN Ø,1108,SANDNES,SJØ,SALTVANN,"4 120,00",TN,58.977767,5.867,2.0
14791,R B 0005,838065392.0,GRIEG SEAFOOD ROGALAND AS,POSTBOKS 234  SENTRUM,5804,BERGEN,30.06.1986,,1145,BOKN,KOMMERSIELL,MATFISK,Laks,"788,00",TN,14136,HESTHOLMEN Ø,1144,KVITSØY,SJØ,SALTVANN,"4 680,00",TN,59.0585,5.445083,2.0
14794,R B 0005,838065392.0,GRIEG SEAFOOD ROGALAND AS,POSTBOKS 234  SENTRUM,5804,BERGEN,30.06.1986,,1145,BOKN,KOMMERSIELL,MATFISK,Laks,"788,00",TN,17357,RENNAREN,1103,STAVANGER,SJØ,SALTVANN,"5 120,00",TN,59.132517,5.721883,2.0
14800,R B 0013,838065392.0,GRIEG SEAFOOD ROGALAND AS,POSTBOKS 234  SENTRUM,5804,BERGEN,09.10.2020,,1145,BOKN,KOMMERSIELL,MATFISK,Laks,"527,00",TN,45038,Hundaneset,1133,HJELMELAND,SJØ,SALTVANN,"2 340,00",TN,59.308733,6.165483,2.0
14803,R B 0013,838065392.0,GRIEG SEAFOOD ROGALAND AS,POSTBOKS 234  SENTRUM,5804,BERGEN,09.10.2020,,1145,BOKN,KOMMERSIELL,MATFISK,Laks,"527,00",TN,38957,LÅDERSKJERA,1145,BOKN,SJØ,SALTVANN,"3 600,00",TN,59.194967,5.478617,2.0
14806,R B 0013,838065392.0,GRIEG SEAFOOD ROGALAND AS,POSTBOKS 234  SENTRUM,5804,BERGEN,09.10.2020,,1145,BOKN,KOMMERSIELL,MATFISK,Laks,"527,00",TN,21415,DYRHOLMEN,1103,STAVANGER,SJØ,SALTVANN,"5 140,00",TN,59.285483,5.8583,2.0
14809,R B 0013,838065392.0,GRIEG SEAFOOD ROGALAND AS,POSTBOKS 234  SENTRUM,5804,BERGEN,09.10.2020,,1145,BOKN,KOMMERSIELL,MATFISK,Laks,"527,00",TN,17575,TOLLAKSHOLMEN,1145,BOKN,SJØ,SALTVANN,"5 680,00",TN,59.251983,5.3895,2.0
14812,R B 0013,838065392.0,GRIEG SEAFOOD ROGALAND AS,POSTBOKS 234  SENTRUM,5804,BERGEN,09.10.2020,,1145,BOKN,KOMMERSIELL,MATFISK,Laks,"527,00",TN,17357,RENNAREN,1103,STAVANGER,SJØ,SALTVANN,"5 120,00",TN,59.132517,5.721883,2.0
14815,R B 0013,838065392.0,GRIEG SEAFOOD ROGALAND AS,POSTBOKS 234  SENTRUM,5804,BERGEN,09.10.2020,,1145,BOKN,KOMMERSIELL,MATFISK,Laks,"527,00",TN,14495,NORDEIMSØYNA,1103,STAVANGER,SJØ,SALTVANN,"5 160,00",TN,59.28955,5.811533,2.0
14818,R B 0013,838065392.0,GRIEG SEAFOOD ROGALAND AS,POSTBOKS 234  SENTRUM,5804,BERGEN,09.10.2020,,1145,BOKN,KOMMERSIELL,MATFISK,Laks,"527,00",TN,14136,HESTHOLMEN Ø,1144,KVITSØY,SJØ,SALTVANN,"4 680,00",TN,59.0585,5.445083,2.0
14821,R B 0013,838065392.0,GRIEG SEAFOOD ROGALAND AS,POSTBOKS 234  SENTRUM,5804,BERGEN,09.10.2020,,1145,BOKN,KOMMERSIELL,MATFISK,Laks,"527,00",TN,11971,STORE TEISTHOLMEN Ø,1108,SANDNES,SJØ,SALTVANN,"4 120,00",TN,58.977767,5.867,2.0
