LOK_NAVN,LOK_NR,TILL_NR,ORG.NR/PERS.NR,NAVN,ADRESSE,POSTNR,POSTSTED,TILDELINGSTIDSPUNKT,TIDSBEGRENSET,TILL_KOMNR,TILL_KOM,FORMÅL,PRODUKSJONSFORM,ART,TILL_KAP,TILL_ENHET,LOK_KOMNR,LOK_KOM,LOK_PLASS,VANNMILJØ,LOK_KAP,LOK_ENHET,N_GEOWGS84,Ø_GEOWGS84,PROD_OMR
KRABBHOLMEN,30297,STH 0009,836881362.0,AS KNUTSHAUGFISK,KNUTSHAUG,7252,DOLMØY,15.01.1973,,5056,HITRA,KOMMERSIELL,MATFISK,Laks,796.00,TN,5058,ÅFJORD,SJØ,SALTVANN,3120.00,TN,63.944483,9.8814,6.0
KRABBHOLMEN,30297,STH 0055,836881362.0,AS KNUTSHAUGFISK,KNUTSHAUG,7252,DOLMØY,29.08.2009,,5056,HITRA,KOMMERSIELL,MATFISK,Laks,796.00,TN,5058,ÅFJORD,SJØ,SALTVANN,3120.00,TN,63.944483,9.8814,6.0
KRABBHOLMEN,30297,STR 0018,966840528.0,SALMAR FARMING AS,INDUSTRIVEIEN 51,7266,KVERVA,21.11.1980,,5058,ÅFJORD,KOMMERSIELL,MATFISK,Laks,796.00,TN,5058,ÅFJORD,SJØ,SALTVANN,3120.00,TN,63.944483,9.8814,6.0
KRABBHOLMEN II,33177,STH 0007,836881362.0,AS KNUTSHAUGFISK,KNUTSHAUG,7252,DOLMØY,19.12.1980,,5056,HITRA,KOMMERSIELL,MATFISK,Laks,1584.00,TN,5058,ÅFJORD,SJØ,SALTVANN,3120.00,TN,63.94,9.886633,6.0
KRABBHOLMEN II,33177,STH 0009,836881362.0,AS KNUTSHAUGFISK,KNUTSHAUG,7252,DOLMØY,15.01.1973,,5056,HITRA,KOMMERSIELL,MATFISK,Laks,796.00,TN,5058,ÅFJORD,SJØ,SALTVANN,3120.00,TN,63.94,9.886633,6.0
KRABBHOLMEN II,33177,STH 0055,836881362.0,AS KNUTSHAUGFISK,KNUTSHAUG,7252,DOLMØY,29.08.2009,,5056,HITRA,KOMMERSIELL,MATFISK,Laks,796.00,TN,5058,ÅFJORD,SJØ,SALTVANN,3120.00,TN,63.94,9.886633,6.0
KRABBHOLMEN II,33177,STR 0003,966840528.0,SALMAR FARMING AS,INDUSTRIVEIEN 51,7266,KVERVA,10.08.1973,,5058,ÅFJORD,KOMMERSIELL,MATFISK,Laks,796.00,TN,5058,ÅFJORD,SJØ,SALTVANN,3120.00,TN,63.94,9.886633,6.0
KRABBHOLMEN II,33177,STR 0007,966840528.0,SALMAR FARMING AS,INDUSTRIVEIEN 51,7266,KVERVA,26.06.1986,,5058,ÅFJORD,KOMMERSIELL,MATFISK,Laks,796.00,TN,5058,ÅFJORD,SJØ,SALTVANN,3120.00,TN,63.94,9.886633,6.0
KRABBHOLMEN II,33177,STR 0024,966840528.0,SALMAR FARMING AS,INDUSTRIVEIEN 51,7266,KVERVA,01.09.2009,,5058,ÅFJORD,KOMMERSIELL,MATFISK,Laks,796.00,TN,5058,ÅFJORD,SJØ,SALTVANN,3120.00,TN,63.94,9.886633,6.0
KRAKEN,10837,F H 0020,961922976.0,CERMAQ NORWAY AS,NORDFOLDVEIEN 165,8286,NORDFOLD,06.06.2000,,5406,HAMMERFEST,KOMMERSIELL,MATFISK,Laks,984.00,TN,5406,HAMMERFEST,SJØ,SALTVANN,5999.00,TN,70.66655,23.184933,12.0
KRAKEN,10837,F H 0021,961922976.0,CERMAQ NORWAY AS,NORDFOLDVEIEN 165,8286,NORDFOLD,06.06.2000,,5406,HAMMERFEST,KOMMERSIELL,MATFISK,Laks,984.00,TN,5406,HAMMERFEST,SJØ,SALTVANN,5999.00,TN,70.66655,23.184933,12.0
KRAKEN,10837,F H 0022,961922976.0,CERMAQ NORWAY AS,NORDFOLDVEIEN 165,8286,NORDFOLD,06.06.2000,,5406,HAMMERFEST,KOMMERSIELL,MATFISK,Laks,984.00,TN,5406,HAMMERFEST,SJØ,SALTVANN,5999.00,TN,70.66655,23.184933,12.0
KRAKEN,10837,F HV0011,961922976.0,CERMAQ NORWAY AS,NORDFOLDVEIEN 165,8286,NORDFOLD,16.12.1997,,5433,HASVIK,KOMMERSIELL,MATFISK,Laks,984.00,TN,5406,HAMMERFEST,SJØ,SALTVANN,5999.00,TN,70.66655,23.184933,12.0
KRAKEN,10837,F KD0008,961922976.0,CERMAQ NORWAY AS,NORDFOLDVEIEN 165,8286,NORDFOLD,20.01.1987,,5406,HAMMERFEST,KOMMERSIELL,MATFISK,Laks,984.00,TN,5406,HAMMERFEST,SJØ,SALTVANN,5999.00,TN,70.66655,23.184933,12.0
KRAKEN,10837,F KD0027,961922976.0,CERMAQ NORWAY AS,NORDFOLDVEIEN 165,8286,NORDFOLD,11.12.1990,,5406,HAMMERFEST,KOMMERSIELL,MATFISK,Laks,984.00,TN,5406,HAMMERFEST,SJØ,SALTVANN,5999.00,TN,70.66655,23.184933,12.0
KRAKEN,10837,F KD0029,961922976.0,CERMAQ NORWAY AS,NORDFOLDVEIEN 165,8286,NORDFOLD,24.01.2000,,5406,HAMMERFEST,KOMMERSIELL,MATFISK,Laks,984.00,TN,5406,HAMMERFEST,SJØ,SALTVANN,5999.00,TN,70.66655,23.184933,12.0
KRAKEN,10837,F L 0036,961922976.0,CERMAQ NORWAY AS,NORDFOLDVEIEN 165,8286,NORDFOLD,29.04.2019,,5432,LOPPA,KOMMERSIELL,MATFISK,Laks,240.00,TN,5406,HAMMERFEST,SJØ,SALTVANN,5999.00,TN,70.66655,23.184933,12.0
KRAKNES,10764,TFT 0001,937375158.0,AKVAPLAN-NIVA AS,"FRAMSENTERET, POSTBOKS 6606 STAKKEVOLLAN",9296,TROMSØ,17.06.2020,,5401,TROMSØ,KOMMERSIELL,MATFISK,Laks,50.00,TN,5401,TROMSØ,LAND,SALTVANN,50.00,TN,69.755117,19.031467,
KRIGSHOLMEN,14040,H AV0006,959473706.0,AUSTEVOLL MELAKS AS,TRÅVIK 44B,5384,TORANGSVÅG,16.03.1978,,4625,AUSTEVOLL,KOMMERSIELL,MATFISK,Laks,780.00,TN,4625,AUSTEVOLL,SJØ,SALTVANN,2340.00,TN,60.081383,5.124117,3.0
KRIGSHOLMEN,14040,H AV0027,959473706.0,AUSTEVOLL MELAKS AS,TRÅVIK 44B,5384,TORANGSVÅG,01.04.1972,,4625,AUSTEVOLL,KOMMERSIELL,MATFISK,Laks,780.00,TN,4625,AUSTEVOLL,SJØ,SALTVANN,2340.00,TN,60.081383,5.124117,3.0
KRIGSHOLMEN,14040,VLAV0002,994046055.0,ALLER AQUA NORWAY AS,"C/O COMPLÉR ACCOUNTING AS, CASPERKOLLEN, ØVRE KRÅKENES 17",5152,BØNES,06.10.2020,08.10.2023,4625,AUSTEVOLL,FORSKNING,MATFISK,Laks,750.00,TN,4625,AUSTEVOLL,SJØ,SALTVANN,2340.00,TN,60.081383,5.124117,
KRIGSHOLMEN,14040,VLAV0003,994046055.0,ALLER AQUA NORWAY AS,"C/O COMPLÉR ACCOUNTING AS, CASPERKOLLEN, ØVRE KRÅKENES 17",5152,BØNES,16.10.2020,16.10.2023,4625,AUSTEVOLL,FORSKNING,MATFISK,Laks,750.00,TN,4625,AUSTEVOLL,SJØ,SALTVANN,2340.00,TN,60.081383,5.124117,
KRIGSHOLMEN,14040,VLHØ0001,994046055.0,ALLER AQUA NORWAY AS,"C/O COMPLÉR ACCOUNTING AS, CASPERKOLLEN, ØVRE KRÅKENES 17",5152,BØNES,15.10.2020,15.10.2023,4638,HØYANGER,FORSKNING,MATFISK,Laks,375.00,TN,4625,AUSTEVOLL,SJØ,SALTVANN,2340.00,TN,60.081383,5.124117,
KRISTIANNESET,45070,F H 0021,961922976.0,CERMAQ NORWAY AS,NORDFOLDVEIEN 165,8286,NORDFOLD,06.06.2000,,5406,HAMMERFEST,KOMMERSIELL,MATFISK,Laks,984.00,TN,5434,MÅSØY,SJØ,SALTVANN,5670.00,TN,70.8911,25.01295,12.0
KRISTIANNESET,45070,F KD0008,961922976.0,CERMAQ NORWAY AS,NORDFOLDVEIEN 165,8286,NORDFOLD,20.01.1987,,5406,HAMMERFEST,KOMMERSIELL,MATFISK,Laks,984.00,TN,5434,MÅSØY,SJØ,SALTVANN,5670.00,TN,70.8911,25.01295,12.0
KRISTIANNESET,45070,F KD0029,961922976.0,CERMAQ NORWAY AS,NORDFOLDVEIEN 165,8286,NORDFOLD,24.01.2000,,5406,HAMMERFEST,KOMMERSIELL,MATFISK,Laks,984.00,TN,5434,MÅSØY,SJØ,SALTVANN,5670.00,TN,70.8911,25.01295,12.0
KRISTIANNESET,45070,F KD0031,961922976.0,CERMAQ NORWAY AS,NORDFOLDVEIEN 165,8286,NORDFOLD,05.07.1999,,5406,HAMMERFEST,KOMMERSIELL,MATFISK,Laks,984.00,TN,5434,MÅSØY,SJØ,SALTVANN,5670.00,TN,70.8911,25.01295,12.0
KRISTIANNESET,45070,F KD0032,961922976.0,CERMAQ NORWAY AS,NORDFOLDVEIEN 165,8286,NORDFOLD,05.07.1999,,5406,HAMMERFEST,KOMMERSIELL,MATFISK,Laks,984.00,TN,5434,MÅSØY,SJØ,SALTVANN,5670.00,TN,70.8911,25.01295,12.0
KRISTIANNESET,45070,F M 0023,961922976.0,CERMAQ NORWAY AS,NORDFOLDVEIEN 165,8286,NORDFOLD,15.08.1999,,5434,MÅSØY,KOMMERSIELL,MATFISK,Laks,984.00,TN,5434,MÅSØY,SJØ,SALTVANN,5670.00,TN,70.8911,25.01295,12.0
KROSSHOLMEN,11633,H B 0002,836597702.0,BREMNES SEASHORE AS,ØKLANDSVEGEN 90,5430,BREMNES,01.01.1964,,4613,BØMLO,KOMMERSIELL,MATFISK,Laks,780.00,TN,4613,BØMLO,SJØ,SALTVANN,3120.00,TN,59.7879,5.100533,3.0
KROSSHOLMEN,11633,H B 0005,836597702.0,BREMNES SEASHORE AS,ØKLANDSVEGEN 90,5430,BREMNES,14.08.1973,,4613,BØMLO,KOMMERSIELL,MATFISK,Laks,5460.00,TN,4613,BØMLO,SJØ,SALTVANN,3120.00,TN,59.7879,5.100533,3.0
KROSSHOLMEN,11633,H B 0012,836597702.0,BREMNES SEASHORE AS,ØKLANDSVEGEN 90,5430,BREMNES,16.05.1986,,4613,BØMLO,KOMMERSIELL,MATFISK,Laks,780.00,TN,4613,BØMLO,SJØ,SALTVANN,3120.00,TN,59.7879,5.100533,3.0
KROSSHOLMEN,11633,H B 0022,836597702.0,BREMNES SEASHORE AS,ØKLANDSVEGEN 90,5430,BREMNES,07.06.1988,,4613,BØMLO,KOMMERSIELL,MATFISK,Laks,780.00,TN,4613,BØMLO,SJØ,SALTVANN,3120.00,TN,59.7879,5.100533,3.0
KROSSHOLMEN,11633,H B 0036,836597702.0,BREMNES SEASHORE AS,ØKLANDSVEGEN 90,5430,BREMNES,07.04.1999,,4613,BØMLO,KOMMERSIELL,MATFISK,Laks,780.00,TN,4613,BØMLO,SJØ,SALTVANN,3120.00,TN,59.7879,5.100533,3.0
KROSSHOLMEN,11633,H FS0014,930391328.0,AS BOLAKS,FUSAVEGEN 281,5640,EIKELANDSOSEN,27.02.1976,,4624,BJØRNAFJORDEN,KOMMERSIELL,MATFISK,Laks,796.00,TN,4613,BØMLO,SJØ,SALTVANN,3120.00,TN,59.7879,5.100533,3.0
KRÅKEBERGET,16055,F A 0056,990970602.0,NRS FARMING AS,MARKVEIEN 38B,9510,ALTA,28.10.2009,,5403,ALTA,KOMMERSIELL,MATFISK,Laks,1494.00,TN,5434,MÅSØY,SJØ,SALTVANN,3600.00,TN,70.83325,25.254333,12.0
KRÅKEBERGET,16055,F A 0057,990970602.0,NRS FARMING AS,MARKVEIEN 38B,9510,ALTA,28.10.2009,,5403,ALTA,KOMMERSIELL,MATFISK,Laks,984.00,TN,5434,MÅSØY,SJØ,SALTVANN,3600.00,TN,70.83325,25.254333,12.0
KRÅKEBERGET,16055,F LB0014,990970602.0,NRS FARMING AS,MARKVEIEN 38B,9510,ALTA,05.10.2000,,5438,LEBESBY,KOMMERSIELL,MATFISK,Laks,984.00,TN,5434,MÅSØY,SJØ,SALTVANN,3600.00,TN,70.83325,25.254333,12.0
KRÅKEBERGET,16055,F LB0015,990970602.0,NRS FARMING AS,MARKVEIEN 38B,9510,ALTA,05.10.2000,,5438,LEBESBY,KOMMERSIELL,MATFISK,Laks,984.00,TN,5434,MÅSØY,SJØ,SALTVANN,3600.00,TN,70.83325,25.254333,12.0
KRÅKENES,11719,SFSU0001,999638872.0,SULEFISK AS,HARDBAKKE,6924,HARDBAKKE,06.12.1974,,4636,SOLUND,KOMMERSIELL,MATFISK,Laks,733.00,TN,4636,SOLUND,SJØ,SALTVANN,2340.00,TN,61.05835,4.9203,4.0
KRÅKENES,11719,SFSU0008,999638872.0,SULEFISK AS,HARDBAKKE,6924,HARDBAKKE,16.08.1984,,4636,SOLUND,KOMMERSIELL,MATFISK,Laks,733.00,TN,4636,SOLUND,SJØ,SALTVANN,2340.00,TN,61.05835,4.9203,4.0
KRÅKENES,11719,SFSU0009,999638872.0,SULEFISK AS,HARDBAKKE,6924,HARDBAKKE,18.07.1986,,4636,SOLUND,KOMMERSIELL,MATFISK,Laks,733.00,TN,4636,SOLUND,SJØ,SALTVANN,2340.00,TN,61.05835,4.9203,4.0
KRÅKENES,11719,SFSU0030,999638872.0,SULEFISK AS,HARDBAKKE,6924,HARDBAKKE,22.01.2003,,4636,SOLUND,KOMMERSIELL,MATFISK,Laks,733.00,TN,4636,SOLUND,SJØ,SALTVANN,2340.00,TN,61.05835,4.9203,4.0
KRÅKEVIK,10614,F A 0034,961922976.0,CERMAQ NORWAY AS,NORDFOLDVEIEN 165,8286,NORDFOLD,16.02.1991,,5403,ALTA,KOMMERSIELL,MATFISK,Laks,1051.00,TN,5403,ALTA,SJØ,SALTVANN,4424.00,TN,70.263017,23.306217,12.0
KRÅKEVIK,10614,F A 0041,961922976.0,CERMAQ NORWAY AS,NORDFOLDVEIEN 165,8286,NORDFOLD,13.08.1984,,5403,ALTA,KOMMERSIELL,MATFISK,Laks,1038.00,TN,5403,ALTA,SJØ,SALTVANN,4424.00,TN,70.263017,23.306217,12.0
KRÅKEVIK,10614,F A 0042,961922976.0,CERMAQ NORWAY AS,NORDFOLDVEIEN 165,8286,NORDFOLD,16.08.1984,,5403,ALTA,KOMMERSIELL,MATFISK,Laks,1051.00,TN,5403,ALTA,SJØ,SALTVANN,4424.00,TN,70.263017,23.306217,12.0
KRÅKEVIK,10614,F A 0054,961922976.0,CERMAQ NORWAY AS,NORDFOLDVEIEN 165,8286,NORDFOLD,23.11.2006,,5403,ALTA,KOMMERSIELL,MATFISK-GRØNN KONVERTERT,Laks,984.00,TN,5403,ALTA,SJØ,SALTVANN,4424.00,TN,70.263017,23.306217,12.0
KRÅKEVIK,10614,F A 0061,961922976.0,CERMAQ NORWAY AS,NORDFOLDVEIEN 165,8286,NORDFOLD,23.02.2016,,5403,ALTA,KOMMERSIELL,MATFISK-GRØNN A,Laks,984.00,TN,5403,ALTA,SJØ,SALTVANN,4424.00,TN,70.263017,23.306217,12.0
KRÅKEVIK,10614,F M 0021,961922976.0,CERMAQ NORWAY AS,NORDFOLDVEIEN 165,8286,NORDFOLD,15.08.1999,,5434,MÅSØY,KOMMERSIELL,MATFISK,Laks,984.00,TN,5403,ALTA,SJØ,SALTVANN,4424.00,TN,70.263017,23.306217,12.0
KRÅKHOLMEN,21676,NTF 0027,932186497.0,BJØRØYA AS,"HAVBRUKSPARKEN, STORLAVIKA 7",7770,FLATANGER,16.03.2009,29.09.2027,5049,FLATANGER,VISNING,MATFISK,Laks,780.00,TN,5049,FLATANGER,SJØ,SALTVANN,6740.00,TN,64.60255,10.854067,
KRÅKHOLMEN,21676,NTF 0028,932186497.0,BJØRØYA AS,"HAVBRUKSPARKEN, STORLAVIKA 7",7770,FLATANGER,31.08.2009,,5049,FLATANGER,KOMMERSIELL,MATFISK,Laks,804.00,TN,5049,FLATANGER,SJØ,SALTVANN,6740.00,TN,64.60255,10.854067,7.0
KRÅKHOLMEN,21676,NTF 0033,932186497.0,BJØRØYA AS,"HAVBRUKSPARKEN, STORLAVIKA 7",7770,FLATANGER,28.07.2014,,5049,FLATANGER,KOMMERSIELL,MATFISK-GRØNN B,Laks,804.00,TN,5049,FLATANGER,SJØ,SALTVANN,6740.00,TN,64.60255,10.854067,7.0
KRÅKHOLMEN,21676,NTF 0036,932186497.0,BJØRØYA AS,"HAVBRUKSPARKEN, STORLAVIKA 7",7770,FLATANGER,28.05.2015,01.09.2023,5049,FLATANGER,FORSKNING,MATFISK,Laks,780.00,TN,5049,FLATANGER,SJØ,SALTVANN,6740.00,TN,64.60255,10.854067,
KRÅKHOLMEN,21676,NTF 0037,932186497.0,BJØRØYA AS,"HAVBRUKSPARKEN, STORLAVIKA 7",7770,FLATANGER,10.09.2015,01.09.2023,5049,FLATANGER,FORSKNING,MATFISK,Laks,320.00,TN,5049,FLATANGER,SJØ,SALTVANN,6740.00,TN,64.60255,10.854067,
KRÅKHOLMEN,21676,NTNR0051,963867212.0,SALMONOR AS,NYVEGEN 20,7900,RØRVIK,04.02.2004,,5060,NÆRØYSUND,KOMMERSIELL,MATFISK,Laks,804.00,TN,5049,FLATANGER,SJØ,SALTVANN,6740.00,TN,64.60255,10.854067,7.0
KRÅKHOLMEN,21676,NTNR0055,963867212.0,SALMONOR AS,NYVEGEN 20,7900,RØRVIK,29.08.2009,,5060,NÆRØYSUND,KOMMERSIELL,MATFISK,Laks,804.00,TN,5049,FLATANGER,SJØ,SALTVANN,6740.00,TN,64.60255,10.854067,7.0
KRÅKHOLMEN,21676,NTV 0010,963867212.0,SALMONOR AS,NYVEGEN 20,7900,RØRVIK,29.05.1984,,5060,NÆRØYSUND,KOMMERSIELL,MATFISK,Laks,804.00,TN,5049,FLATANGER,SJØ,SALTVANN,6740.00,TN,64.60255,10.854067,7.0
KRÅKHOLMEN,21676,NTV 0033,963867212.0,SALMONOR AS,NYVEGEN 20,7900,RØRVIK,04.02.2004,,5060,NÆRØYSUND,KOMMERSIELL,MATFISK,Laks,804.00,TN,5049,FLATANGER,SJØ,SALTVANN,6740.00,TN,64.60255,10.854067,7.0
KRÅKNES,12239,M AK0002,964118191.0,MOWI ASA,POSTBOKS 4102 SANDVIKEN,5835,BERGEN,20.07.1972,,1547,AUKRA,KOMMERSIELL,MATFISK,Laks,733.00,TN,1547,AUKRA,SJØ,SALTVANN,3900.00,TN,62.83185,6.9624,5.0
KRÅKNES,12239,M AK0003,964118191.0,MOWI ASA,POSTBOKS 4102 SANDVIKEN,5835,BERGEN,11.07.1986,,1547,AUKRA,KOMMERSIELL,MATFISK,Laks,733.00,TN,1547,AUKRA,SJØ,SALTVANN,3900.00,TN,62.83185,6.9624,5.0
KRÅKNES,12239,M AK0009,964118191.0,MOWI ASA,POSTBOKS 4102 SANDVIKEN,5835,BERGEN,01.08.1984,,1547,AUKRA,KOMMERSIELL,MATFISK,Laks,733.00,TN,1547,AUKRA,SJØ,SALTVANN,3900.00,TN,62.83185,6.9624,5.0
KRÅKNES,12239,M F 0005,964118191.0,MOWI ASA,POSTBOKS 4102 SANDVIKEN,5835,BERGEN,02.06.2004,,1579,HUSTADVIKA,KOMMERSIELL,MATFISK,Laks,733.00,TN,1547,AUKRA,SJØ,SALTVANN,3900.00,TN,62.83185,6.9624,5.0
KRÅKNES,12239,M ØG0003,964118191.0,MOWI ASA,POSTBOKS 4102 SANDVIKEN,5835,BERGEN,13.03.1978,,1507,ÅLESUND,KOMMERSIELL,MATFISK,Laks,733.00,TN,1547,AUKRA,SJØ,SALTVANN,3900.00,TN,62.83185,6.9624,5.0
KRÅKÅSEN,34037,N SG0037,995262894.0,NORDNORSK STAMFISK AS,NORDFOLD,8286,NORDFOLD,25.01.2013,25.01.2028,1848,STEIGEN,KOMMERSIELL,STAMFISK,Laks,780.00,TN,1848,STEIGEN,SJØ,SALTVANN,780.00,TN,67.73985,14.896817,
KRÅKÅSEN,34037,N SG0038,995262894.0,NORDNORSK STAMFISK AS,NORDFOLD,8286,NORDFOLD,25.01.2013,25.01.2028,1848,STEIGEN,KOMMERSIELL,STAMFISK,Laks,780.00,TN,1848,STEIGEN,SJØ,SALTVANN,780.00,TN,67.73985,14.896817,
KRÅKÅSEN,34037,N SG0039,995262894.0,NORDNORSK STAMFISK AS,NORDFOLD,8286,NORDFOLD,25.01.2013,25.01.2028,1848,STEIGEN,KOMMERSIELL,STAMFISK,Laks,780.00,TN,1848,STEIGEN,SJØ,SALTVANN,780.00,TN,67.73985,14.896817,
KRÅKØY SLAKTERI,25935,STR 0022,985872406.0,KRÅKØY SLAKTERI AS,KRÅKØYVEIEN 57,7180,ROAN,14.02.2006,12.05.2032,5058,ÅFJORD,SLAKTEMERD,MATFISK,Laks,600.00,TN,5058,ÅFJORD,SJØ,SALTVANN,600.00,TN,64.14815,10.159117,
KRÅKØYA,12652,NTNR0008,989041819.0,VAL SKOLER AS,HESTVIKVEGEN 73,7970,KOLVEREID,02.07.1984,,5060,NÆRØYSUND,UNDERVISNING,MATFISK,Laks,780.00,TN,5060,NÆRØYSUND,SJØ,SALTVANN,5460.00,TN,65.003783,11.042367,
KRÅKØYA,12652,NTNR0047,886953402.0,PHARMAQ AS,"SKOGMO INDUSTRIOMRÅDE, INDUSTRIVEGEN 50",7863,OVERHALLA,28.06.2000,08.06.2028,5060,NÆRØYSUND,FORSKNING,MATFISK,Laks,780.00,TN,5060,NÆRØYSUND,SJØ,SALTVANN,5460.00,TN,65.003783,11.042367,
KRÅKØYA,12652,NTNR0052,976543718.0,SINKABERGHANSEN AS,MARØYVEGEN 110,7900,RØRVIK,04.02.2004,,5060,NÆRØYSUND,KOMMERSIELL,MATFISK,Laks,804.00,TN,5060,NÆRØYSUND,SJØ,SALTVANN,5460.00,TN,65.003783,11.042367,7.0
KRÅKØYA,12652,NTNR0057,828829092.0,EMILSEN FISK AS,HOLMVEIEN 94,7900,RØRVIK,01.09.2009,,5060,NÆRØYSUND,KOMMERSIELL,MATFISK,Laks,804.00,TN,5060,NÆRØYSUND,SJØ,SALTVANN,5460.00,TN,65.003783,11.042367,7.0
KRÅKØYA,12652,NTNR0062,983506925.0,BENCHMARK GENETICS NORWAY AS,BRADBENKEN 1,5003,BERGEN,16.03.2015,16.03.2025,5060,NÆRØYSUND,FORSKNING,MATFISK,Laks,780.00,TN,5060,NÆRØYSUND,SJØ,SALTVANN,5460.00,TN,65.003783,11.042367,
KRÅKØYA,12652,NTV 0008,828829092.0,EMILSEN FISK AS,HOLMVEIEN 94,7900,RØRVIK,07.06.1977,,5060,NÆRØYSUND,KOMMERSIELL,MATFISK,Laks,804.00,TN,5060,NÆRØYSUND,SJØ,SALTVANN,5460.00,TN,65.003783,11.042367,7.0
KRÅKØYA,12652,NTV 0009,836014952.0,AS AQUA,"C/O SINKABERG-HANSEN, MARØYA",7900,RØRVIK,18.05.1984,,5060,NÆRØYSUND,KOMMERSIELL,MATFISK,Laks,807.00,TN,5060,NÆRØYSUND,SJØ,SALTVANN,5460.00,TN,65.003783,11.042367,7.0
KRÅKØYA,12652,TRNR0006,886953402.0,PHARMAQ AS,"SKOGMO INDUSTRIOMRÅDE, INDUSTRIVEGEN 50",7863,OVERHALLA,25.06.2018,08.06.2028,5060,NÆRØYSUND,FORSKNING,MATFISK,Laks,780.00,TN,5060,NÆRØYSUND,SJØ,SALTVANN,5460.00,TN,65.003783,11.042367,
KRÅKØYA,12652,TRNR0009,918003126.0,NORSK HAVBRUKSSENTER AS,TOFTSUNDET,8909,BRØNNØYSUND,28.08.2018,,5060,NÆRØYSUND,KOMMERSIELL,MATFISK,Laks,268.00,TN,5060,NÆRØYSUND,SJØ,SALTVANN,5460.00,TN,65.003783,11.042367,7.0
KUNES,13222,R F 0006,938354286.0,EIDESVIK LAKS AS,EIDESVIKVEGEN 63,5443,BØMLO,30.06.1986,,1103,STAVANGER,KOMMERSIELL,MATFISK,Laks,788.00,TN,1103,STAVANGER,SJØ,SALTVANN,3120.00,TN,59.211367,5.9532,2.0
KUNES,13222,R S 0003,938354286.0,EIDESVIK LAKS AS,EIDESVIKVEGEN 63,5443,BØMLO,23.09.2020,,1103,STAVANGER,KOMMERSIELL,MATFISK,Laks,386.00,TN,1103,STAVANGER,SJØ,SALTVANN,3120.00,TN,59.211367,5.9532,2.0
KUNES,13222,R SD0001,938354286.0,EIDESVIK LAKS AS,EIDESVIKVEGEN 63,5443,BØMLO,07.04.1981,,1134,SULDAL,KOMMERSIELL,MATFISK,Laks,788.00,TN,1103,STAVANGER,SJØ,SALTVANN,3120.00,TN,59.211367,5.9532,2.0
KUNES,13222,R SD0011,938354286.0,EIDESVIK LAKS AS,EIDESVIKVEGEN 63,5443,BØMLO,15.08.1973,,1134,SULDAL,KOMMERSIELL,MATFISK,Laks,788.00,TN,1103,STAVANGER,SJØ,SALTVANN,3120.00,TN,59.211367,5.9532,2.0
KUNESET,13595,N SO0004,958023685.0,EIDSFJORD SJØFARM AS,POSTBOKS 84,8401,SORTLAND,26.08.1986,,1870,SORTLAND,KOMMERSIELL,MATFISK,Laks,812.00,TN,1870,SORTLAND,SJØ,SALTVANN,3120.00,TN,68.7135,15.038667,9.0
KUNESET,13595,N SO0010,958023685.0,EIDSFJORD SJØFARM AS,POSTBOKS 84,8401,SORTLAND,05.08.1974,,1870,SORTLAND,KOMMERSIELL,MATFISK,Laks,812.00,TN,1870,SORTLAND,SJØ,SALTVANN,3120.00,TN,68.7135,15.038667,9.0
KUNESET,13595,N SO0022,958023685.0,EIDSFJORD SJØFARM AS,POSTBOKS 84,8401,SORTLAND,16.02.2004,,1870,SORTLAND,KOMMERSIELL,MATFISK,Laks,812.00,TN,1870,SORTLAND,SJØ,SALTVANN,3120.00,TN,68.7135,15.038667,9.0
KUNESET,13595,N SO0027,958023685.0,EIDSFJORD SJØFARM AS,POSTBOKS 84,8401,SORTLAND,28.08.2009,,1870,SORTLAND,KOMMERSIELL,MATFISK,Laks,812.00,TN,1870,SORTLAND,SJØ,SALTVANN,3120.00,TN,68.7135,15.038667,9.0
KUØYNA,32518,SFA 0030,936678432.0,FIRDA SJØFARMER AS,KALVØYNA 75,5970,BYRKNESØY,29.02.2004,,4645,ASKVOLL,KOMMERSIELL,MATFISK,Laks,733.00,TN,4635,GULEN,SJØ,SALTVANN,3120.00,TN,60.996417,4.897983,4.0
KUØYNA,32518,SFA 0031,936678432.0,FIRDA SJØFARMER AS,KALVØYNA 75,5970,BYRKNESØY,24.06.2009,,4645,ASKVOLL,KOMMERSIELL,MATFISK,Laks,733.00,TN,4635,GULEN,SJØ,SALTVANN,3120.00,TN,60.996417,4.897983,4.0
KUØYNA,32518,SFG 0002,936678432.0,FIRDA SJØFARMER AS,KALVØYNA 75,5970,BYRKNESØY,17.10.1989,,4635,GULEN,KOMMERSIELL,MATFISK,Laks,733.00,TN,4635,GULEN,SJØ,SALTVANN,3120.00,TN,60.996417,4.897983,4.0
KUØYNA,32518,SFG 0005,936678432.0,FIRDA SJØFARMER AS,KALVØYNA 75,5970,BYRKNESØY,11.06.1997,,4635,GULEN,KOMMERSIELL,MATFISK,Laks,733.00,TN,4635,GULEN,SJØ,SALTVANN,3120.00,TN,60.996417,4.897983,4.0
KUØYNA,32518,SFG 0006,936678432.0,FIRDA SJØFARMER AS,KALVØYNA 75,5970,BYRKNESØY,10.09.1983,,4635,GULEN,KOMMERSIELL,MATFISK,Laks,733.00,TN,4635,GULEN,SJØ,SALTVANN,3120.00,TN,60.996417,4.897983,4.0
